id,date,stars,text
vg55SAkrEmuHpWfIMtJjBQ,2015-04-07,5,"We had a really delightful meal the day before Valentine's day. We got seated early at 5pm, and the service was great and the food was delicious!!

We started off with the blue cheese egg tart on salad (it had a fancy name can't remember now) on top of some beets and greens. Served just warm, the tart itself was melt-in-your-mouth delicious and complemented the salad well.

I ordered a fish dish which was amazing. It was a white fish (bass or tilefish?) served with this really nice  tangy sauce which made it incredible. It was the perfect flavor combination that made each bite burst with flavor. It had some roasted veggies on the side. My husband got their beef dish and I thought the sauce it came with also made the dish amazing. They know how to make unique, savory sauces to perfectly complement the meats, and all the meats were cooked just right!!

I thought the dessert was just OK. I think it was cardamom ice cream served on top of rice, but the rice was not that great.

Overall, a great dining experience. I would definitely come back and eat another meal!"
vg55SAkrEmuHpWfIMtJjBQ,2014-03-02,5,"I have to admit, I had such high expectations about this restaurant and I was super excited (potentially too excited) to get the opportunity to stop in here for lunch with recruits for a work function (thank you per diem!). All of my expectations were met. I have heard other vegetarians complain that the veggie options here are not abundant, but to be honest, they never are at upscale restaurants. The important thing to me is to have a couple of options that are simply really good. And Legume delivered. I had the ""winter vegetarian explosion"" dish- and while the actual items weren't incredibly sophisticated (quiche, mushroom soup, chickpea salad, and a baguette), they were all perfectly flavored. And I have to say I was pleasantly surprised at how flavorful they actually were. The best item for me by far was the grilled radicchio, which was absolutely amazing. I enjoyed every single bite of the meal, as well as the incredible beer list for lunch. And every person in our group had nothing bad to say about any of their dishes. If I ever get a raise, I will come back here for dinner as soon as possible!"
vg55SAkrEmuHpWfIMtJjBQ,2017-04-02,5,"Simply fabulous: food, service, everything. The whole meal was done right. Our waitress was informative, engaged, and at the table when she needed to be. Our meals were flawless: from appetizer to coffees after dessert. Flawless.  Desserts were a high point but to say one course was less than another would be misleading. I've been to butterjoint for burgers but never to Legume. I'll be a regular for sure. It's worth the prices which (for Pittsburgh) are more expensive. 

The beef tartar appetizer was just spectacular, my polenta entree was top notch (mushrooms and veggie cooked to perfection), and the chocolate cake with whipped cream for dessert ... to die for.

It's the nicest meal I've had in Pittsburgh in a long time.  Even the table itself was lovely! The staff again- on point. All the wait staff clearly had a purpose in what they were doing and diligent about watching their tables and anticipating needs from a distance."
vg55SAkrEmuHpWfIMtJjBQ,2013-10-29,5,Fantastic! We went for my boyfriend's birthday. The atmosphere is classic. The food was so fresh and good. It is one of the best restaurants in the Burgh! Highly recommend this place for special occasions.
vg55SAkrEmuHpWfIMtJjBQ,2017-05-03,5,The menu is creative and delicious! Plus the service is impeccable. The steak tartar is one of the best.
vg55SAkrEmuHpWfIMtJjBQ,2017-07-20,4,"4.5. I visited Legume late on a Wednesday night at sat on the bistro side of the restaurant at the bar. The ambiance was dark, woody, upscale, yet casual. Everything I had at Legume was good, but ranged from spectacular to forgettable. 

The warm carrot soup ($8) with onion relish, yogurt, and smoke chile oil was outstanding (5/5). A wonderful combination of flavors that all paired perfectly with each other. Then there was the grilled chicken heart ssam with cucumber and pickled radish ($6) was also another home run (5/5). The first time I had chicken hearts was in Brazil in 2006 and was amazed. Then again in Lagos at a Portuguese restaurant and was put off. Legume has restored my faith in the delicacy with a fantastic Asian twist. 

I was told that the beef tartare ($12) is favorite among customers, but I found it forgettable and would not order again (4/5). However, it was very fresh and I have nothing bad to say about it. The dish just did not ""wow"" me.  Lastly, I had the smoked bluefish pate ($11) was enjoyable (4/5) but I am not sure I would order again until I ordered the rest of the menu. 

Finally, I had a taste of the Seven Falls Cabernet (glass is $11) (4.5/5) and found it to be a nice jammy cali cab. Then ordered a glass of the Les Castines Cabernet Franc ($12) (4.5/5) and loved the fruit forward first sip followed by a peppery finish and balanced with strong tannins."
vg55SAkrEmuHpWfIMtJjBQ,2014-09-28,3,"We came here for my birthday dinner and ordered the cornmeal crusted chicken livers, steak and the bread pudding for dessert. Service was pleasant and the meal was good. It would have been nice if the steak wasn't just warm and the bread pudding more moist."
vg55SAkrEmuHpWfIMtJjBQ,2016-07-09,5,Enjoyable atmosphere and food. Creative menu and some good cocktails. I bring out of towners here for a solid meal with good service.
vg55SAkrEmuHpWfIMtJjBQ,2012-01-03,4,"For once, we've gone to a place and felt like we weren't fancy enough to be there (more on that later). I mean, we're nicely dressed people and all, but the formality of the previous restaurant still haunts the place. 

Fear of talking too loudly aside, we had an amazing meal.

First of all, the biggest issue with every restaurant: were their cocktails good? 
Yes! And accurate too! It pleases me so to see aperitifs and classic cocktails. Where else can you get a Blood and Sand? Answer: not sure, but I really enjoy theirs. It also made me so happy to see a proper Papa Doble. Hemingway would be proud - he would also devour the pork shoulder I had, braised in Applejack on top a square of perfect polenta. And possibly order a second. Seriously, the best piece of pork I've ever had.

The menu changes a lot depending on what the chef gets for the week or so. When we went it was pickled vegetable time, so I was disappointed not to be able order the tallow fries I saw weeks beforehand. But that's what a good restaurant does to keep you coming back.

The dining room needs to be warmed up a bit. It's minimalist without the minimalist design. I hear they're painting the walls, so that's a good sign. They are still new. However, our server (who was about the same age as us) was so polite and proper that it made me uncomfortable. Strange, I know, but I felt out-fancied.

One thing about the ambience I did love was the music. Light and hip, and a perfect balance.

We'll go back, but we'll be sitting at that gorgeous bar. It seems like a completely different restaurant in there."
vg55SAkrEmuHpWfIMtJjBQ,2013-11-03,4,"Legume serves no fuss fare, truly good comfort food. 

Apparently, their menu changes every day, posted on their website each evening ""by 5 p.m."" Portions were just right for me. Service was polite with friendly staff. Wine list had many affordable gems, like a bottle of Chinon to pair with the roast chicken main dish. 

All in all, a reliable spot to dine."
vg55SAkrEmuHpWfIMtJjBQ,2013-05-22,5,"I don't feel obliged to say much about Legume because it truly speaks for itself. 

Aside, it wouldn't really matter if I told you what my party ate, as the menu changes regularly. The food is phenomenal, drinks from the adjoining Butterjoint are delicious, the service is just as good, and the ambiance is understated but elegant. If you're looking to be impressed in all ways possible, book a reservation here. Prices are very reasonable for the quality of food, so there won't be any sticker shock here, just some happy tastebuds and a really happy belly."
vg55SAkrEmuHpWfIMtJjBQ,2014-05-15,4,"Walked in and were lucky to get a table on a Wednesday night.  I was with a picky eater, and so the menu was a little intimidating, but we ordered the ham & pork pate and the dandelion greens salad, and my friend loved them both (so much so that she had the other pate on the menu and I had some kind of thistle soup) as our second plate .  

Service was courteous, the space is great for a conversation, and the food was good.  Haven't been to the bar, but it looked fantastic."
vg55SAkrEmuHpWfIMtJjBQ,2012-11-26,5,"We had a wonderful dinner at legume last night.  Our waitress, Sarah, was the absolute best.  She recommended the lamb and it was fabulous.  My wife had the duck confit and loved it.  We will definitely be back."
vg55SAkrEmuHpWfIMtJjBQ,2014-06-01,5,"Wow  We were visiting Pittsburgh and looking for something special.  If you have time for just one dinner in town this should be your choice.  Every course was savory and prepared from locally sourced ingredients.  Our server, Nate, knew everything about every dish... I could not stump him for an answer even down to where the rustic tables were sourced from."
vg55SAkrEmuHpWfIMtJjBQ,2013-08-29,5,"Every time I go to Legume the menu is different and every choice is delicious. I have never been disappointed here.  Plus I love the focus on local seasonal foods. 

The food is always wonderful, the service is always great. One of my absolute favorite restaurants, not just in Pittsburgh, but one of my favorites from anywhere I've been."
vg55SAkrEmuHpWfIMtJjBQ,2016-10-16,5,"Took a colleague here for a nice dinner during which we had some important things to discuss - why not accompany that with some fine wine and food?! Overall, the experience was great from start to finish: super helpful hostess, who was calm and pleasant when I needed to make a minor change to the reservation and good waitstaff who were attentive enough to our requests.

And the food - so on point. Absolutely great, tasty and impressive. Can't wait to return."
vg55SAkrEmuHpWfIMtJjBQ,2011-03-24,4,"excerpt from full review
http://www.rodzillareviews.com/2011/03/legume.html

""Legume isn't the type of place to go if you're looking to be seen, searching for some off the wall ingredient pairings or the next inspired dish. But if you're looking for a relaxed meal where you can be assured that the emphasis has been placed on the food, they're definitely worth a visit. The melding of traditional Italian, French and American fare with a rotational menu brings just enough flare to keep the offerings exciting. Quality food with quality service always deserves a recommendation. """
vg55SAkrEmuHpWfIMtJjBQ,2013-09-24,4,"Quite nice, food was a tad salty, atmosphere was not top-notch. But food overall excellent and service exceptional. Bar beside it was quite nice too."
vg55SAkrEmuHpWfIMtJjBQ,2011-02-15,5,"I went here for valentines day and I have to say I was impressed beyond my expectations, which were high to begin with.  The prix fixe was incredible, we both had the Cream of Parsnip and Apple Soup with Croutons and then Maine Diver Scallops with Parsnip Purée, Lentils, Bacon with Port. Finally, I had the chocolate truffle cake while she  had the gingerbread.  The meal began with a tasting of fresh bread, warm butter, salt-cod and potato puree spread, house-made pickles, and broiled chevre.  The tasting was amazing, high point was the salt-cod and potato puree, not only because it was one of the better things I've tasted in months but also because I have a whole fillet of salt-cod on my fridge already and until then I had no plans for how to use it.  The soup was clear and subtle; presentation was simple and well done.  The scallops were cooked perfectly.  Opaque in the center with a golden edge, sitting atop a bed of parsnip puree and lentils (which had been prepared with smoked bacon) all surrounded by a touch of port reduction.  I have but one complaint: I think the menu should have stated how much better the gingerbread would be in comparison to the truffle cake.  That being said, the truffle cake was very good.  The gingerbread, however, was the sort of dessert one aspires to make.  Moist but not buttery or oily.  Spiced, but not overly so and all of the spices tasted fresh and vibrant. I hate that I chose the truffle cake, which was very good.

It's not often, unfortunately, that I afford myself the chance to go to a restaurant, where I feel it's appropriate to rate the service.  The staff at legume was clean, friendly, and unobtrusive.  The best staff is only present when necessary.  And this is true of legume.  My needs were met constantly without my needing to acknowledge them, even in the face of a dinner requiring a revolving selection of silverware and plates.  My wine was opened table-side, without knee or table support, something you may only appreciate after years of working in the service industry.  And my water was never empty.  I enjoyed my meal infinitely more because of this treatment.  

I see, in a lot of the reviews, that people believe this to be a pricey restaurant - it's not.  The prices are more than fair for the meal you're getting.  I look forward to returning for the Wednesday vegetarian prix fixe someday soon."
vg55SAkrEmuHpWfIMtJjBQ,2015-03-13,5,"Absolutely delectable ! On here for a special night out , we had a blast. The service was efficient , and the gentleman who served us was really nice. The good was delicious. We had the duck confit and a chicken special they had that day !!! The caramel brûlée dessert they had was out of the world ! We are planning to try butter joint sometime too, heard they have good burgers and drinks."
vg55SAkrEmuHpWfIMtJjBQ,2013-09-19,5,"After eating here only once, Legume is now in the top of my favorite Pittsburgh restaurants list.  Consistent with what's already been said, this place is amazing! We tried several of their pates, each with a distinctive flavor-some smokey, some  savory-all delicious.  We next tried the grilled escarole salad- one of the best things I've ever eaten- the combo between the bitter escarole, salty parmesan, sweet cherry tomato, and crispy bacon was heavenly.  I had the sausage with polenta and escarole (you can tell, I love escarole).  The home made sausage was delicious, but the star of the plate, for me at least, was the polenta.  Creamy and caramelized on the outside, this was perhaps the best polenta I've ever had.  We finished wth the pear tart, which was also good, but I would leave more room for the savory dishes!  Their cocktails are fabulous, I've heard, but we stuck with wine to pair with dinner-  their wine list was phenomenal, and clearly chosen to pair well with the food for the day.   As their menu changes daily, I know I'll be back very soon..."
vg55SAkrEmuHpWfIMtJjBQ,2014-06-13,5,"I took my parents to Legume last summer when they came to visit me in PGH.  After dining at one of the more inexpensive-but-mediocre chain places at Station Square the night before, I wanted to treat them to dinner at a restaurant that exemplifies Pittsburgh's up-and-coming culinary scene.  So, after fighting the N. Oakland parking wars, off to Legume we went.

Given that I was paying, we kept the bill within reasonable limits by skipping appetizers and just ordering entrees, some fries to share, and dessert.  I forget what they ordered, but I ordered the salmon entree, and it was superb.  Extremely well-cooked, well-seasoned, and well-presented.  Impressive!  I forget what they ordered, but they were favorably impressed as well--although not as much as I would have liked them to be, since, being denizens of suburbia, they're used to chain casual dining places, rather than more upscale, innovative places like Legume.  The tallow fries, which come with aioli, made for a nice crispy accompaniment to our meals.  Dessert was also excellent--I ordered the dark chocolate truffle cake, which I split with my mom, and it was sinfully delicious.  In terms of food quality, I consider Legume almost exactly on par with Cure--although Cure had a slight advantage for entrees, and Legume for desserts.  They're both excellent, and well worth the price.

Service was attentive and helpful, but not overbearing or condescending--perfect for a fine dining establishment.  Overall, an excellent experience--highly recommended."
vg55SAkrEmuHpWfIMtJjBQ,2012-02-24,3,"Legume is one of the nicest restaurants in Oakland, but it's obvious they're aware of that fact when setting the prices.  The food is good, but not so amazing that one couldn't find a better meal for less money in another neighborhood.  That said, the rotating menu makes it a little hard to rate, as unsuccessful dishes can be quickly swapped out for other options.  This place has potential to be a great restaurant, but it has a bit of a learning curve to get through first."
vg55SAkrEmuHpWfIMtJjBQ,2016-05-02,5,Good food cooked well- loved the pepper jelly appetizer and the chicken with polenta. But the real star was the service- the hostess was wonderful and the waiter was very friendly and patient.
vg55SAkrEmuHpWfIMtJjBQ,2013-07-29,5,"Legume: Taking the Industry Out of Food


So, here's a lil' secret for you.  I avoided dining at Legume for quite some time.  Why?  It's simple really.  You see I am a carnivore at heart and the namesake of this eatery led me astray.  Silly little me assumed that a place named Legume (defined as the fruit or seed of plants...think beans for example) was a sole provider of vegetarian delights.  After stumbling upon their website, I realized I was wr...wr...wrong.  It turns out that Legume does plate up some tasty greens, but it's also one of the best places in the 'Burgh to savor just about anything.  

Legume is an upscale restaurant in the Oakland area that sources as many of its ingredients from local farms and artisans as possible.  Once those items are procured, the magic begins in their spacious kitchen.  Executive chef, Trevett Hooper, and his team take pride in preparing each dish by hand.  These folks are no strangers to butchering whole animals fresh from the farm or rolling out fresh pasta.  It's commonplace to witness the grinding of grains to make polenta or to see all hands on deck when pitting bushels of sour cherries.  You can literally taste the time and the love that goes into every thoughtfully prepared dish.

On our latest visit to Legume, my in-laws (visiting from NY) were willing participants in trying one of my favorite dining spots.  As they perused the menu, they asked if we'd ever tried this (Blue Fish with Carolina Gold Rice and Chive Butter), that (Short Rib Ravioli), or the other thing (Lamb and Mashed Pototes).  The answer each time was, ""Nope.""  That's one the qualities I admire most about Legume.  The menu constantly changes because Chef Trevett only uses what's fresh and in-season.  So if you're the kind of person who orders the same dish each time you eat at a particular restaurant, you might be saddened by Legume...but only for a moment. Your frown will be turned upside-down because the daily menu (released each day by 5pm) is so masterfully constructed that you won't be disappointed in trying the latest masterpieces.  (Okay, okay, one time I was looking pitiful because the Cherry Pie for Two they had earlier that week was all gone.)

To read my full review, including photos, please go to: http://fork2mouth.blogspot.com/2013/07/legume-taking-industry-out-of-food.html"
vg55SAkrEmuHpWfIMtJjBQ,2015-04-20,5,"Every bit of this experience was perfect. The service was exceptional; we never had to wait for water or attention when it was needed. We shared the beef tartare and the ramps, which were prepared very well. I had the polenta with creamed kale and mushrooms, which was a wonderful combination of flavors. My partner had a very good squid salad, and our friend enjoyed her quail very much. We had a couple carafes of the house red wine, which was very good. Glad I finally was able to try it!"
vg55SAkrEmuHpWfIMtJjBQ,2017-02-03,4,"My boyfriend and I went to Legume for their ""Cheap Date Night"" - three courses for two for $50. This was my first time visiting Legume. The meal included your choice of soup, entree, and dessert and also offered $5 drink deals.

The ambiance is simple, clean, and modern, but the candles and wooden tabletops warm the space up. It also appears there are several larger tables which would make this space good for groups. I'd recommend the round table near the kitchen if booking a table for 6. Better for conversation than a rectangular table. The staff is also very friendly and attentive, without making you feel rushed.

We started with something off the standard menu. It was a hot slice of raclette with pickled vegetables on top. This gooey cheese paired very well with the crusty bread at the table. Highly recommend it!

For the three-course menu:

FIRST COURSE
Me: Moroccan Lentil soup with crème fraîche and cilantro
Boyfriend: spicy beef soup with kimchee, crème fraîche, and cilantro

Verdict: Morroccan Lentil soup was lighter than I expected, which was perfect given it was part of three-course meal. The  beef soup was also good and subtly spicy. 

ENTREES
Me: sausage with potato smash and endive (or Radicchio)
Boyfriend: sweet potato (or was it butternut squash?) ravioli with mushrooms

Verdict: Both dishes were good, though I preferred the ravioli. There was a sweetness to the sausage or some sauce that was on the greens that really complimented the bitterness of the greens. 

DESSERT
Me: chocolate cake with whipped cream on top
Boyfriend: sorbet with chocolate shavings and meringue sticks

Verdict: The cake had an almost mousse-like texture which was delightful, though rich (which we expected). The sorbet essentially tasked like a key lime pie and was my favorite for the two. 

Overall, I would definitely go back to try their standard menu, but it is on the pricer side so it's worth keeping an eye out for their ""cheap date night"" specials."
vg55SAkrEmuHpWfIMtJjBQ,2007-06-28,5,"so far so good... trendy AND tasty!

I have learned from some more experienced Yelp-ers to always visit a restaurant at least twice before the final Yelp. 

But I just went to legume, a brand new restaurant in Regent Square, and couldn't wait to Yelp about it!

Legume feels like it should be in San Francisco... the unassuming brick front hides a light and bright interior. Tin ceiling, school house lighting, botanical prints, antique mismatched furniture... a great ambiance! I would live inside this place. seriously.

They don't try to get away with just looking pretty (this sadly often happens with new restaurants in pgh). The food was quite good as well. I had a vegetarian stew (perfect portion size, tasty and fresh!) along with the watermelon gazpacho which was spicy and refreshing. 

Don't be fooled by the name either. They have meat dishes too, two types of steak on the menu when I visited. Supposedly the menu changes all the time which is also reassuring. Definitely worth trying, and if you don't like it you can always cross the street to Dee's and get some hotdogs afterwards. ;-]"
vg55SAkrEmuHpWfIMtJjBQ,2017-01-17,5,"The appetizers were delicious. The staff was attentive, the drinks were rather delightful and the crowd was tasteful. I would definitely go to this place again and order more. I wish that I had found this place earlier. I plan to visit more often in the coming months. I will definitely bring a date or a group of friends."
vg55SAkrEmuHpWfIMtJjBQ,2016-09-16,2,"We were dining out for my friend's birthday, and it was my first time here.  We started off with a tartare..it was delicious, pickles and onions with a wonderful creamy egg yolk.  I chose the goat chop for my meal and was super excited.  I love goat and it isn't often you can get it.  It was recommended to order it Medium Rare and I did.  It arrived and the end pieces were indeed Medium Rare, every other bite, rare.  The 9 oz chop was also mostly bone and difficult to eat.  I got, maybe, 6 bites off of the entire thing.  Super disappointing.  We ordered the Pavlova for dessert, which was light and delicious.  Overall, not the best meal I have ever had.  The menu that night had several fish options, a steak and the goat chop.  I wish there would have been a chicken, duck or poultry option.  I'm not sure if I would go back or not.  The cost of the meal was certainly not a selling point...."
vg55SAkrEmuHpWfIMtJjBQ,2012-11-24,5,"I have been to Legume a few times in recent weeks for work, and I have not been disappointed. Not all the dishes are 5-star, and a few wines by the glass are mediocre, but more often than not the food was delicious (their rustic lamb steak was amazing - a very interesting cut), and the service is as it should be (helpful, not overbearing)"
vg55SAkrEmuHpWfIMtJjBQ,2014-12-26,4,This is a very cute place and super cozy for a nice enjoyable meal at a convenient location.. The menu keeps changing and you're always in for a fresh surprise with the produce of the season... The service was great and the ambiance quaint... However I do feel that it is a bit overpriced
vg55SAkrEmuHpWfIMtJjBQ,2017-03-01,4,"Very fresh menu. The pork pate was very tasty and a great start to the meal. The Arctic Char was done perfectly and had a wonderful crispy skin. 
The drinks were also nice. I braved the Bartender's Mercy and it was incredibly strong, but good. Definitely needed a little mercy.  ;)

Lovely meal during our visit to Pittsburgh and hope to make it back in another trip."
vg55SAkrEmuHpWfIMtJjBQ,2017-01-15,5,"The first time we dined at Legume was summer of 2016 during their vegetarian week.  We aren't vegetarian, but the vegetarian items on the menu sounded so good, so we tried them.  We were so impressed that on our return to Pittsburgh this January, we returned to Legume.  We have to say it is one of the best restaurants around...anywhere. Their cocktails were perfect.  The cocktail I enjoyed last summer wasn't on the menu so the waitress suggested one which was excellent. The pickle plate is a must-have for those who love pickled anything. Their beef and kimchi soup was perfectly seasoned.  The fries from Butterjoint (attached bar) were just delicious. We love crispy fries and their fries are far from crispy, but they were just yummy.  We had 3 different entrees at the table.  All were fantastic.  We closed our perfect meal with the heavenly cardamom pot de creme for dessert.  Happiness!!"
vg55SAkrEmuHpWfIMtJjBQ,2013-01-29,4,"I really enjoyed this restaurant. I will say that due to the reviews posted I think my expectations were elevated pretty high, and so I could have been more impressed. Nevertheless, this place should be a staple among Pittsburgh foodies. 

Food: The food was cooked very well. We had the scallops and the lamb, and both were cooked perfectly, and plated in a visually appealing manner. My only complain was that the foods seemed to be basically the same dish in terms of seasoning/marinades/dressing, but with a different source of protein. For a place like this I was expecting a little more originality with each dish. That should not at all take away from the fact that both were delicious. 

Atmosphere: classy, and warm. The place was smattered with people wearing slacks and blazers, to people wearing jeans and flannel, which made me feel comfortable considering I was much closer to the flannel side of that scale. 

Service: One kind of unique observation I made revolved around our waiter. The service he provided was fine, however his personality and diction was kind of, let's say, off. He came off confused and uncertain when speaking with us, and he didn't have much in the sense of recommendations food wise. This seemingly lack of familiarity with the menu and general social awareness is not normally something I would complain about but I can't say it went unnoticed or discussed throughout our meal, a time when we should probably be more focused on the food than the way our waiter talked. 

All in all a great restaurant that I would very likely return to."
vg55SAkrEmuHpWfIMtJjBQ,2015-07-08,5,"Cheap date night once again was an outstanding success!
Chilled borsht soup app with sour cream and dill
Grill chicken breast with veggies and potatoes
And flourless chocolate cake with fresh whipped cream!
Plus a cold Rouge amber ale! 
My lovely bride had the gemelli pasta for her entree which was some of the best pasta I've ever tasted and the lavender panna cotta with cherry reduction sauce and a lemon shortbread cookie! All for $50!!!!!!
First Wednesday of the month! Don't miss it"
vg55SAkrEmuHpWfIMtJjBQ,2013-01-24,4,"The food was wonderful.  I had the sausage plate (heh heh)-- lamb kielbasa, Italian sausage and chirozo.  The lamb kielbasa was mind-expanding.  Zow.  The chirozo was very, very mild, but flavorful.  My husband's pork chop was juicy and tender and complimented by a rich, decadent polenta.  

The server was low-key, genial, knowledgeable and helpful.  He offered his opinions on different dinner options-- and was spot on. I wish every restaurant had staff as competent.  The hostesses were professional and pleasant as well.

Don't expect to find the same things on the menu as are described in these reviews.  The menu changes daily.  How much fun is that?!  With a chef this talented, I have no doubt that all his creations, no matter what they may be in a given day, will be delicious.

The food  would get a 5 out of 5, as would the service.  The ambiance is another story.  The place is huge, cheaply decorated (what's with the UPC codes on the art?)  and very brightly lit.  The space was the opposite of intimate-- which really didn't match with its other outstanding aspects.  Dim the lights, add some candles, make it a little less like an off-white cavern, and you have a fabulous restaurant from start to finish."
vg55SAkrEmuHpWfIMtJjBQ,2011-02-15,4,"Pretty awesome place. it is a cozy venue, so if you're wanting to go here on a weekend, it may be best to call in and make a reservation. The food is fresh, and the waiters are knowledgable and provide a formal dining experience (without having a dress code). 

if you're expecting huge portions of food, i.e. more about quantity than quality, this probably isn't the place to go... if you are into enjoying your food because of the preparation and quality put into it, this is the right fit for you. I really enjoyed everything my date and I ordered. I think this is one of the best dining experiences that Pittsburgh has to offer."
vg55SAkrEmuHpWfIMtJjBQ,2012-10-17,1,"Some family recently came to town, so I decided to give the dining room another shot. I thought Legume would have items that would appeal to everybody. I made a reservation a couple of days ahead, at which point I informed them that I am vegan. The veg item on the menu the night of our visit was an egg and corn based crepe filled with ricotta and some greens. Two from our party ordered that and their reaction was like, ""eh, it's ok."" Since nothing on the menu was vegan and my advance notice was ignored (as usual), I had to ask if they could make me something special. I also ordered a salad, omitting the cheese that was intended to be in it. The salad was roasted red peppers, tomatoes and greens (it was supposed to also have pea shoots, but they forgot to put them on mine); fresh, but nothing extraordinary. My ""special"" dish was a small portion of pasta (undercooked) with the same roasted red peppers, tomatoes and greens; no sauce, no herbs - very plain, and hey, way too reminiscent of the salad I had JUST hardly enjoyed. I am extremely disappointed by the lack of innovation here. To make matters worse, I very slowly chewed on my extra chewy pasta hoping that our server would come by so that I could send my meal back, but he never came to check on us, so I kept on chewin' until it became apparent to us that we were running late to the theater and to him that it was time for our check."
vg55SAkrEmuHpWfIMtJjBQ,2011-04-09,4,"Make a reservation, bring your own wine or beer, show up on time, sit close to the other tables to almost hear their conversation, enjoy. Get your last visit in before Legume reopens in a larger not BYOB space in Oakland.

Atmosphere - 1 room packed judiciously with tables with medium-low lighting and a feeling that you've found a place where people really like to eat. Young and old, dressed up and dressed down everyone was looking down at their plates.

Service - perfect. The host happily worked with me to finetune our reservation. These people are serious about making sure everyone is happy.

Food - A few bites of pepper jelly and goat cheese on crisp toasts still sit with me making me want to figure out how to make my own pepper jelly. The duck confit was my favorite dish of the night though I was glad I shared the fatty goodness so I had room for my entree. I could have used a kick of the heat of the pepper jelly or citrus acid to balance the richness. The same with my entree of a light fish over lovely rice. While perfectly cooked (chef recommended medium on this fish) I was looking for a shot of extra flavor. I did have a cold though I did detect one extra dusting of salt or seasoned salt over the fish and also the lamb steak that I also tasted. Maybe using a really fine flake salt or a really salty salt? A couple bites of the chicken specialty were a perfect example of roasted chicken. The chocolate cake with whipped cream could not have been better. I would have been very happy with the appetizer, the duck and the dessert.

The tiny kitchen requires a very short menu with a choice of about 4 items per category - appetizer and entree. The menu is posted online every day after 5. I would love to go back and try the vegetarian tasting menu on a Wednesday. The special events also look lovely."
vg55SAkrEmuHpWfIMtJjBQ,2012-12-13,4,"Went a few weeks ago for a date night.  They have an excellent selection of food for both meat lovers and vegetarians.  Their menu changes daily, though it looks like some of the dishes carry over from one day to the next.  I started with a charcuterie plate with several kinds of pate and steak tartare that was the highlight of my meal.  I think it was meant to be shared amongst several people but I ended up eating the whole thing myself...

My main course was lamb kielbasa, which was also very good.  Nicely seasoned sausage with some kale and polenta as accompaniment.  The only reason I gave this restaurant 4/5 stars was the wine list.  The list is smaller and trying to be eclectic, but just comes off to me as lacking in options and value.  A lot of their menu could be easily paired with a Pinot Noir, and the only Oregon selection on the list was Four Graces, which doesn't crack my top 20 of Oregon pinot producers.  I wish they had a bit more variety in the wine department, but otherwise, an excellent restaurant."
vg55SAkrEmuHpWfIMtJjBQ,2017-02-05,3,"I'm still relatively new to Pittsburgh. I went to Legume with a couple of friends to kick off our ""Supper Club"" where we try out different local restaurants. I chose Legume because it sounded unique in it's local sourcing of produce, European inspired yet American food and daily changing menu. Their website only posts the most recent menu as it changes every day! The food was hands down FANTASTIC! Whether the pepper jelly crostini and goat cheese appetizer (a must if you're there in my opinion), or the fresh bread that they serve as we waited on our entre or the Spicy Kimchi Soup; they were all outstanding. I ordered the sweet potato ravioli with oyster mushrooms, the only vegetarian entre which was just the perfect balance of the ""comfort"" that sweet potatoes stand for and unique flavors that came from the sage, kale and other herbs We were lost for choice when it came to their dessert menu. We settled on sharing the cardamom pudding, which again was brilliant. The uniqueness of a flavor like cardamom in the comforting familiarity of pudding and mousse comes together and just blew me away with every spoonful. I think the quality of ingredients they use, fresh seasonal vegetables, dairy and produce makes their food so soulful. I was a bit disappointed with my drinks though (which come from their bar next door, Butterjoint). I ordered the ""Mercy of the bartender"" which is exactly what it sounds like and I mentioned that rum is my preferred poison. Now with a blank slate to work with, I was excited to see what I'd be surprised with. I received my first drink which I think was a version of the 'El presidente' - Citrusy and White Rum. which I thought tasted fine..nice and stiff.. but also rather boring and unadventurous. For my next drink, I asked for something more exciting. ""Surprise me"" is what I said. Yet again, i received a white rum based citrusy cocktail which again, tasted okay.. but totally didn't match up to the high standards the appetizers and the food had set by then. I also felt that with a story like theirs, a menu that sets these expectations and food that totally knocks it out of the park, there's room for improvement in the service department. Our waitress on that particular occasion, although efficient, would not smile, wasn't particularly amused when I asked what was in my drink and would respond to our questions with quick, curt to-the-point replies. I'd certainly recommend this restaurant both for special occasions, date night or just a good dining experience. Just order one of their regular cocktails or pick from their fairly diverse wine list to complement your food and you should be fine. 
One more thing - I just looked at their menu online and it's the exact same as when I dined there a couple of weeks ago.. which was the exact same menu I'd seen when I reserved the dinner which was another couple of weeks before I actually dined there. I asked my friend who dined there a 2 years ago and she ate the exact same food that I did. So, the ""daily changing menu"" on their website might be a bit of a stretch."
vg55SAkrEmuHpWfIMtJjBQ,2012-12-26,4,"Came here for dinner on a Wednesday evening, so it wasn't crowded or noisy. Ambience was great, though service was a bit awkward. Not exactly slow or inattentive, but we were at times wondering where/who our waiter was. Service could've been better given the air of the place, but it didn't ruin the evening.

Started with the Boyd & Blue cocktail, which was refreshing and really went well with the duck leg confit entree. Highly recommend.

The chocolate truffle cake was both light/fluffy and rich/satisfying. Good for sharing, which is what I did. Not sure if it would be too rich if I ate a serving on my own."
