id,date,stars,text
5Pd6YEGn-iAcJf9BM484UQ,2017-01-26,2,"(For Taco Bell side) The employee Shannon was awesome, KFC was awesome as usual, however I ordered a steak doubledilla from the taco bell and it tasted off. I ate half of it and just thought it was the sauce or something but the second half I took a couple bites and it tasted a little sour, almost bitter. I talked to a manager and was told it's all made the same way and nothing could be done. Pretty short. I wasn't wanting anything free, just bringing up a quality issue. I get that people complain about the stupidest things to get free stuff and it gets irritating, but I'm leaving this rating for now. Only my second visit here and didn't feel like my input was valued. Thank you Shannon for making me feel welcome."
5Pd6YEGn-iAcJf9BM484UQ,2015-02-26,1,"I see this KFC/Taco Bell is already rated pretty low, which is no surprise to me after my last experiences there which span over years.  I am finally reviewing it and hopefully this will keep me away forever.
  
First I had promised myself that I would never go back, and yet I did yesterday.  This was after a few months ago when  I added a cake to my order that was suggested by the attendant taking my order at the drive-thru. I broke the cardinal rule of ordering via drive-through which is not to check your order before you drive off.  Yes, I arrived home and the cake was not in my order, a total waste of $5.  It's like just taking a 5 dollar bill and throwing it out the window.  Sure not enough to break the bank, but enough to severely piss you off.  At that time, a year ago, I promised myself I would never go back.  
  
Yet yesterday I had a hunger for some chicken strips, my son suggested this place.  I said any chicken fingers from any place would be fine but he wanted KFC so I gave in.  He spent $25 dollars on two chicken fingers meals!!!  If he had gone to Burger King or Jack in the Box, we maybe would have spend $14 instead of $25.  The problem is, KFC bundles their chicken meals (bone in or bone out) with piece orders with 2 sides AND NO DRINK IS PROVIDED WITH THESE MEALS!  So he orders 2 large drinks along with the meals which were 5 piece chicken finger meals, with cole slaw and home fries as sides that came with the meals.  I DID NOT WANT TO SPEND 25 DOLLARS ON TWO FREAKING CHICKEN FINGER MEALS!  
  
I am now going on a cruscade against this company and I will be writing them about this.  Plus here on YELP, I am reviewing every KFC within a 25 mile radius of where I live and they are getting one star (wish I could give 0 stars)."
5Pd6YEGn-iAcJf9BM484UQ,2015-04-27,1,Didn't get our biscuits AND grilled chicken tasted dry and over salted.  Fried chicken was extremely dry.
5Pd6YEGn-iAcJf9BM484UQ,2015-03-04,5,I don't know  what all the bad reviews are. We drive out of our way to come to this location because the one on union hills is so awful. We like the customer service at this location and they never get our order wrong. The food is good (haven't tried the Taco Bell but the kfc is good). Everything is hot when we get it.the inside is clean. Well maintained. The only thing I wish they had was a baby changing station in the bathroom!
5Pd6YEGn-iAcJf9BM484UQ,2014-10-06,1,Waited forever in drive thru to finally get my order that was wrong. I could here the employees inside complaining about the lines and really didn't want to be at work. Once home the sides were cold and coleslaw tasted spoiled. Will NOT return
5Pd6YEGn-iAcJf9BM484UQ,2017-05-14,1,Went to KFC on 39th Avenue and Pinnacle Peak for dinner took a takeout on the advertised bucket with two sides I was under the impression you were supposed to get two sides twice but that's okay but the chicken was horrible it was very dry like it's been under a lamp for hours and hours and hours I don't think I'll recommend or either KFC again for a while until they can figure out a way to make their chicken more moist
5Pd6YEGn-iAcJf9BM484UQ,2015-09-05,1,"This taco bell is the worst. I don't usually come here because the service time is so terrible. I figured it's been a while so I went in for 2 tacos. It took 10 minutes just to order, and another 10 just to receive the food. Don't come here unless your prepared to waste a ton of your time."
5Pd6YEGn-iAcJf9BM484UQ,2016-04-13,1,"Fed up and disgusted with this location. 
The last three times I have visited there was something wrong.  
Once they are out of the chicken I ordered. 
The last two times they shorted me items. 
Wish I could give negative stars. 
Don't care what anyone in the office wants. 
I am NOT going back to this location EVER!"
5Pd6YEGn-iAcJf9BM484UQ,2013-12-11,1,"Tonight I got my lazy self of the couch to get some Taco Bell before the drive through closed at 10pm.  I made it at exactly 9:50.  There was still a car at the window,  but they weren't taking new orders.   They had gone ahead and closed up early."
5Pd6YEGn-iAcJf9BM484UQ,2015-08-08,1,"Don't use the drive thru. It will take you less time to hatch, raise, butcher, and cook your own chicken than it will to get your food here. Better bring a stack of quarters, too because the sign on the window says you will pay 0.25 for extra condiments."
5Pd6YEGn-iAcJf9BM484UQ,2016-12-26,1,"Just ordered our food and came home to eat it. The rice in the power bowls was hard and old, felt like I could break my tooth on it. Lettuce was old and wilted. Black beans were stuck together, dried up and seemed like they scraped the bottom of the pot. It was simply not edible!!!! Worst food I've ever had. This place needs an adult to supervise the quality of what goes out the door."
5Pd6YEGn-iAcJf9BM484UQ,2013-10-23,4,Love KFC.  Not bad location. Sometimes they don't count my chicken pieces and I get shorted. Or I get 1-2 bad pieces that are broken like broken drumsticks.
5Pd6YEGn-iAcJf9BM484UQ,2013-12-18,1,"Since it's close, I'll admit the potential sin of a Taco Bell/KFC run or two. We all have our fast food indulgences. 

My review is not so much about the food as it is the staff, service and overall management. This store is consistently SLOWWWW (ok, maybe I come here more than I should...). By slow, I mean that the in-store cashier has a line of 6-12 receipts lined up on the counter as they work to deliver food. I ordered a fresco bean burrito and fresco soft taco and waited 20+ minutes (yes, really) for my order. 

I most certainly was not the only disgruntled one. 

By now, I should have learned my lesson and known to avoid this place like the plague if you have any desire to enjoy the next 30 minutes of your life. I don't know about you, but sitting for that long inside or in the drive-thru for a simple order is just beyond ridiculous. If it happened just once, I'd let it slide. But this seems to always be the case. Hearing the other upset customers while I'm waiting just makes the experience that much worse. At least I'm not the only one...

I'm speculating, but I think it's a cheap management issue where they don't want to hire enough employees for cost, therefore they have poor service. (The signs in the windows about how they will charge extra for sauces and not honor certain standard coupons only reinforces my opinion. But again, just my opinion.) Go to another location."
5Pd6YEGn-iAcJf9BM484UQ,2014-05-26,1,Service is terrible. Stood at a register in a empty restaurant for 10 minutes & the workers looked at me but never acknowledged my presence. Finally ordered & waited for another 15 minutes for a couple tacos. I'll NEVER return.
5Pd6YEGn-iAcJf9BM484UQ,2014-07-16,1,First 1 star review. Came in at 6:20 on a Tuesday. Completely out of chicken breasts in both original and crispy. None in the cooker. 20 minute wait if I wanted them to cook me one.
5Pd6YEGn-iAcJf9BM484UQ,2014-05-13,1,"I drive past here and live close by.  It is the only KFC on my way home from work.  Every time I have been here, about 5 or 6 times within the last couple years the service and food has been horrible.  Every time, the wait is long and the food is constantly cold.  I'd rather drive all the way to 19th ave and Union hills for KFC than this one so I get warm and fast service. 

The manager needs to make some changes......"
5Pd6YEGn-iAcJf9BM484UQ,2014-01-27,1,"Tonight I received a bonus on my tostado.  I had a label mixed in with my toppings.  It was an entire label, about 1 in x 2in. in my lettuce!  Every time we go there I swear never to go back. Last visit order was wrong and I was overcharged. Slow, never been through the drive thru in less than 20 min."
5Pd6YEGn-iAcJf9BM484UQ,2016-05-25,4,The reviews weren't good but it was only in reference to the wait time so I prepared myself for the wait. It took 10min but the chicken was fresh and worth the wait!!! The same add were very friendly as well. They also warned me of the wait so that s a plus as well.
5Pd6YEGn-iAcJf9BM484UQ,2016-09-05,1,Worst customer service ever! Refused to serve us food because my 6 year old left his shirt at home! The main entrance doesn't have any signs posted on the door. Plus she was very rude about it! We will never visit this location again!
5Pd6YEGn-iAcJf9BM484UQ,2014-08-17,1,Don't stop there it's the worst KFC as far service and food.   Do yourself a favor a drive to the 67th Ave KFC or Taco Bell.   At least you will feel good about not making a bad decision.
5Pd6YEGn-iAcJf9BM484UQ,2016-02-25,3,Exactly what you would expect. Hit the spot but makes you feel nasty afterwords. Oh and I guess at this location it is bring your own silverware. I did not receive a fork so I had to use the lid of the container to eat my mash potatoes and cole slaw. Made me feel third world for a few. Next time I visit this location I will bring a fork:)
5Pd6YEGn-iAcJf9BM484UQ,2014-04-22,3,Got to love a Taco Bell KFC under the same roof. I'd eat here again.  Burrito supreme is the best
t7yA67hvHrwU_lwVBfRB9g,2015-04-02,1,The food made me very sick. It was good but I have the worst time of my life at the moment.
t7yA67hvHrwU_lwVBfRB9g,2016-07-20,4,"Four stars for a KFC inside a gas station?? You might be thinking, ""Has this b|tch lost her mind??"" 

Well ya'll just hear me out...

When you're a mom tryin' to make it on your own, the drive thru is your friend.  How'd you like to drag a baby out of a car when it's 112 outside just to get somethin' to eat?  Or work 60 hours a week and then have to go home and cook?  NO THANKS. 

This KFC is located on Craig right before you get on the 15 inside the Pilot travel center...which makes it sooooo convenient to stop by on my way home.  They are sooooooo FRIENDLY and FAST!!!  I order at the drive-thru and my food is always ready before I get to the window.  I don't know how they do it!  Thomas is especially friendly and I'm always glad to have him take my order.  

Also the food is always correct and hot and fresh.  And they always ask if I want extras like hot sauce, honey, butter, etc.  And this might sound weird but their soda is really good....like the carbonation to syrup ratio is perfect.  A pepsi from here will just about take your breath away.  

It might be a total dump inside...I wouldn't know...but for my purposes this place is great."
t7yA67hvHrwU_lwVBfRB9g,2015-06-10,1,"Ya, if you are driving down the I-15 and need gas and want something to eat the KFC at the Pilot Travel Center is convenient - other than that I wouldn't eat here again (or recccomend it to others).

Firstly, the staff are a joke! They are grumpy, inattentive, and don't listen to their customers. They got my order wrong. The person behind me got the wrong things. And the person beside me was clearly communicating but the guy wasn't listening and didn't really care.  They all seem like they are all from the same family based on the bickering that was going on amongst themselves. 

The fries were soggy and cold; asked for eat in and received it packed to go; tables were dirty; garbage on the floor; 

All to say - it is clear the staff don't care about their job, the customers, or each other."
t7yA67hvHrwU_lwVBfRB9g,2015-08-23,1,"OK this might be somewhat harsh but I can only be honest because I am a Chef first and foremost it was 7:30 am in the morning and not one person in the restaurant so it is  not busy at all, there is 3 employees on duty they were very nice and attentive very good customer service but the problem lays in the food the most important part.  I ordered a cup of Tater Babies  and a chicken finger sandwich some special they have for $3.99 the tender tasted like shoe leather and the tater babies were Precooked and came out of a heating unit they tasted like they were made about an hour ago not fresh at all I also ordered a small mac and cheese and a small mash potato with gravy the mac and cheese had dried crust on it from sitting to long and the mash potato with gravy was salty as all hell . The only good item I can recommend is the Apple Turnovers.  What a disgraceful place to go eat your dinner after working a long graveyard shift I WOULD NOT RECOMMEND THIS PLACE but if you are in the mood for some great apple turnovers then by all means please do go there they were the bomb and they were fresh . KFC has gone downhill and quite frankly there food really sucks now and its way over priced .......... At least make the food fresh if your going to charge that much for it the CUSTOMER deserves it and there paying A LOT for it ........$35.00 for a 16 piece chicken and that only chicken no sides thats $2.18 per piece of chicken ...That better be some dam good chicken !!!!!!!"
2svMs0mYf-xj2UsAp0qqHw,2015-04-21,3,"Wow!  This place has terrible reviews.  My experience wasn't so bad.

I went through the drive through and the food was ready quickly.  

I enjoy the original recipe and feel that it's spiced well.

The only problem I had was that they got one of my sides incorrect.  I ordered mac&cheese and I got mashed potatoes.

Update: went back the next day (drive thru) and they didn't give me a receipt AND forgot my biscuit.  I'm not going back."
2svMs0mYf-xj2UsAp0qqHw,2016-04-06,4,"First of all, I am not  big a fan of KFC just went in for my daughter, but I have to say wow this is the cleanest KFC I been to!!!"
2svMs0mYf-xj2UsAp0qqHw,2011-03-01,1,Today was the second day in a row that this store didnt have crispy fried chicken or crispy chicken strips.
2svMs0mYf-xj2UsAp0qqHw,2012-02-08,1,So I used a credit card and didn't get a receipt... then my girlfriend asked the cashier if she can have buffalo sauce with the order and she said she didn't have any....but then soon enough another customer asked for hot sauce. My whole thing is the cashier could of suggested hot sauce instead of saying we don't have any. The hot sauce would of been the next best thing so customer service is out the window. Their dinning room is a mess all tables are dirty and all trash cans are filled to the brim. No napkins and a stupid alarm went off the whole time I was there because they had the back door open.
2svMs0mYf-xj2UsAp0qqHw,2015-02-06,1,"Waited over an hour for family meal. That is unacceptable, if they can't provide what you order then they shouldn't take our money."
2svMs0mYf-xj2UsAp0qqHw,2014-11-24,1,"Went there yesterday and horrible service.  I ordered the family meal and the girl that helped us had no Idea what she is doing. Can't take an order correctly,  then she says I have to pay with my card because she can't accept cash. When we were waiting for our food they were literally standing there talking instead of getting our order ready.  They also forgot the cake they give u with the family meal. Do not go there unless u want rude and horrible service!!!"
2svMs0mYf-xj2UsAp0qqHw,2015-06-18,2,"Had not been to KFC in a while- this location in particular seems short staffed. They had nothing on hand and I had to wait 10 mins+ for wedges, that part i don't mind because at least they made them fresh. We waited about 8 mins for spoons. 5 minutes for Honey, we didn't dare ask for ketchup. Chicken was good, nothing impressive, mashed potatoes seemed old and dry. We did get here during the dinner rush ( right before) needless to say we could have waited longer!"
2svMs0mYf-xj2UsAp0qqHw,2014-11-06,1,Poor customer service. I went through the drive thru & from the window u can see everything theyre doing...there were only 2 teenagers working at the time. I orders 2 famous bowls & a side of biscuits. The girl started making my bowls then set them both down & left them open to go flirt with a customer in the dining area at the register leaning all over the counter. The other worker finally came & finished my bowls. I only live a block away but sure enough all my food was cold when I got home.
XbqubzcmF98MI_6ADrnLPQ,2015-05-25,3,"This is a fine example of the KFC chain. Nice enough dining room, drive thru and so on. The thing I like about this restaurant is that it has a buffet. Although popular in other parts of the country, this is the only one in the Pittsburgh area that I know of with a buffet."
XbqubzcmF98MI_6ADrnLPQ,2015-06-10,5,This kfc is the best cleanest kfc around and there general manager Michele is absolutely lovely!
XbqubzcmF98MI_6ADrnLPQ,2011-10-21,3,"Its been quite a while since I have eaten KFC. i was craving fried chicken so i ventured here today. I never knew KFC had a eat in buffet, perhaps if i had the time, I wouldve done that route. A simple 2 piece with 1 side completed my order. Quick, easy, greasy, and I regretted eating it 3 hours later sums up my visit."
oeK3WcI-648Tt8prR_OpSg,2016-10-22,1,If I could give zero stars I would. This store is constantly out of everything. They make you wait 30 min then they screw up the order. Desperately in need of a management change.
oeK3WcI-648Tt8prR_OpSg,2012-12-08,3,"Maybe it's me, but I've had the worst luck with customer service at EVERY KFC I go to.. Hawaii was a joke, but I can't figure out what location it was to write a review! 
Anyways, this KFC is probably the next worst with customer service. This little brunette woman was the worst! I had to repeat my order like 5 times and I could hear her laughing and talking with another employee through the speaker so she kept having to ask me ""what was that?"" with a rude attitude. I finally pulled up to the window to place my order face to face. She then went to repeat my order that I just told her, and things were still wrong! Seriously?! At least my finally correct order was edible. 1 star for service and 2 stars for the food.. #blah"
oeK3WcI-648Tt8prR_OpSg,2013-04-25,2,The service was slow and the chicken was super greasy.
oeK3WcI-648Tt8prR_OpSg,2015-02-22,1,"Awful service!  The drive thru line always takes forever.  Today, there was no line.  We pulled up to order, started to order, and then were told to hang on.  We had to repeat our order several times, and it took 5 MINUTES from start to finish to order our meal for 2!  Then, we were given our food, and, while we were checking out food, the guy closed the window and walked away.  We found that they'd forgotten one of our sides, and they gave us 2 ranch dipping sauces for 12 tenders!!  We sat there for a couple of minutes and then my bf went in to correct the problem.  He came out and said there were several people waiting for food.  The food was actually very hot and fresh, but service like that is just unforgivable."
oeK3WcI-648Tt8prR_OpSg,2014-09-28,1,"Worst KFC I have ever been to. Takes forever. If they have to handle at least 4 customers prepare to wait at least minimum of a half hour for your fast food. They overcharge you, they won't match the Mesa store price for my 4 piece and sometimes they don't get the order right. I go to the one in Mesa. I get charged over a dollar less for the same meal and they get the order right. Quicker too. Scottsdale (Indian School) KFC is horrible. Don't bother going."
oeK3WcI-648Tt8prR_OpSg,2013-10-28,1,"Worst experience ever!!! Sign at the Drive Thru was not lit up so we went in only to wait 30 min in line. Did I mention we were the 2nd people in line. They ran out of almost everything by 6:30pm and when we showed our digital coupon to add 1pc to our 8pc meal, they said it had to be printed out!!! Had I known this, I could have driven home in the 30 min I was in line. Oh, and I'm still here waiting for my order. NEVER again."
oeK3WcI-648Tt8prR_OpSg,2015-05-05,1,There are two things you can count on consistently here - they'll be out of something (tonight was grilled white meat and jalapeños) and painfully slow service. I go infrequently enough in the hopes the service will improve but it's always poor.
oeK3WcI-648Tt8prR_OpSg,2013-11-24,1,"Too bad this is the only KFC option in the area.  The employees consistently get your order wrong.  Two weeks ago we made the mistake of giving them another try only to get home (a 4 mile oneway trek) to have been shorted our large coleslaw side.  I phoned the manager who promised to replace it at no cost the next time we come in.  So we tried to phone ahead to make pick-up easier only to be informed that they are out of wings which they won't replace with breast pieces unless you pay an additional charge.  Now I don't understand this approach as it isn't the customers fault they have run out of an item.  The manager I had spoken with previously was not in and the one I had on the line wouldn't budge on their additional charge policy even though this was an attempt to collect on their previous screw-up.  Apparently they feel they can continue to do business this way as they are the only one ""nearby""."
oeK3WcI-648Tt8prR_OpSg,2016-03-01,2,"I only gave a second star because the side of Mac n cheese I ordered was good, they do however have the slowest drive thru on the planet."
oeK3WcI-648Tt8prR_OpSg,2016-02-09,1,"Let me tell you about how angry & disgusted I was about my last order & experience here!!! I went straight to their Corporate Website & said every single grievance I had about this KFC location...MULTIPLE TIMES! And sent a ""strongly worded"" & lengthy email to boot!!! (WITH PICTURES!!! ""Visuals"" work wonders! Lol!) Yeah...I know it's a ""Franchise"" & privately run, but there has to be SOME accountability!!!
Well, surprise, surprise, SURPRISE!!! Someone called me back from Corporate!!! Recorded the call, even! Lol! No matter what he offered, you bet your life I'll NEVER patronize this place EVER AGAIN!!!

WHY? Because this was NOT the 1st time they over-charged me, got my order completely WRONG, where I had to turn around in my car & come allll the way back to get my ""correct"" food order so I could feed my entire, hungry family - but the Manager on duty was just AWFUL!!! Rude to the customers & yelling at an employee, who was obviously new !!! Nope...I will NOT spend another penny here...you shouldn't either!!!

(And about my pics...I should have spent my $50.00 somewhere else! HECK...ANYWHERE ELSE!!! And don't tell me I should have ck'd my order(s) before leaving! When there's 6 pissed-off custs/cars behind you, it's kinda hard to go thru every single item to make sure someone was just ""doing their job"" correctly!! It should be the LEAST I should EXPECT!!!)"
oeK3WcI-648Tt8prR_OpSg,2016-10-31,1,"The only reason I gave this place a one is because there are no minus. Units to be given.

This is the second time I've gone to this location with the same results.

When I entered there were four people standing in line with no one helping them.
Then the young lady came out and said there was no chicken, and it would take 20 minutes before there would be any ready.
Then after waiting 15 minutes the other girl came out and said the chicken was just put in and it would be another 20 minutes before the chicken would be ready.

While I'm waiting there were four couples who came in and left because no one came to take their order.

No idea how this store can stay open. THE WORST SERVICE IVE EVER SEEN.

Oh by the way, when they ran out of cooked chicken. Just before the dinner hour."
oeK3WcI-648Tt8prR_OpSg,2016-09-14,1,"I've been here 3 times and every time it's ridiculous how long they take to take your order, to complete the order and serve it. 
This is definitely my last time coming here. I'd rather drive further to be served faster or go to another chicken place. 
This location is not ""fast food"" it's super slow food service. 
Always 1 register operating and 5 people in back doing god knows what. 
At least the food is still decent. But not worth the 20 minute wait."
oeK3WcI-648Tt8prR_OpSg,2015-03-23,5,I was greeted by Laura and had the most heart felt experience in a fast food chain I have ever had. She learned my first name and helped me through every step of the process. Food came out hot and quick.
oeK3WcI-648Tt8prR_OpSg,2017-07-25,1,Walked in smelled like formalyahide  walked right back out didn't even bother to order food ugh!
oeK3WcI-648Tt8prR_OpSg,2015-01-14,1,"Worst KFC service ever.  I was in the drive thru and ordered a single $5 meal.  After driving up to the window I sat UNATTENDED for 10 MINUTES.  That's an eternity at a drive through window.  No one even opened the window to engage me whatsoever.  No explanation about the delay, no estimated wait time, no apology, no communication at all.  After 10 minutes, I laid on the horn, flipped the empty window the bird and drove off.

This KFC has an excellent location and should be rolling in customers (and cash), but I consistently find it barren of customers.  Every review here on Yelp is 100% accurate as I have experienced every situation described.  I am boycotting this location until someone steps in takes charge.  Fast food restaurant management and daily food service is certainly not cutting edge as successful franchises have been operating for decades.  What is the problem here!!??"
oeK3WcI-648Tt8prR_OpSg,2015-03-09,1,"Unbelieveable, thats sums it up. Went in on a Sunday with  a Sunday only coupon. The gal at the counter didn't know what to do with it. The manager came over and tried to input the coupon but it didn't work after l0 minutes of trying. Finally, he called his boss on his cellphone and still coudn't figure it out. Finally, he told me that the order is $20.42 although the order printed out wrong. Also, the gal behind the counter said that they were out of biscuits and it would be about l5 minutes before they are ready. I said forget the biscuits, so she gave me cole slaw instead. Needless to say, everytime I have went in this place, there always is a problem with the food or the service. Goodbye KFC, hello Church's."
oeK3WcI-648Tt8prR_OpSg,2015-11-24,3,"First time trying that five dollar fill up box and surprise, surprise it was pretty good. The tenders were well cooked and if you scrape all the gravy out of the potatoes and replace with butter, they will taste better. The biscuit is usually good and that cookie at the end just seems to do the trick in the happy ending department."
oeK3WcI-648Tt8prR_OpSg,2013-07-19,2,"I am beginning to think my colleague and I are jinxed when it comes to the 2 of us going to lunch together.  Just went here to grab a quick bite - or so I though it was going to be quick.  

3 people working at this location.  1 person manning the register and trying to fill orders.  What the other 2 people were doing, I have no clue.  But they sure werent helping the lady out."
oXr-wAuiMpxdltTbFz0T7g,2016-01-29,1,"This location has been here for years and has its good days....and its bad ones. Today was a bad day, for sure. Our cashier,  Charly, was very rude and kept making comments about how irritating the customers were. It was busy, but didn't seem busier than a normal lunch rush. My 7 year old son caught on to her negativity and questioned why she was being ""mean"".  Another woman behind the counter said ""I feel like quitting right now"", at least 3 times. There were 3 cars in the drive thru and 2 customers in the dining room. I understand the frustration of being understaffed  (not sure if this was the problem, just trying to find a reason for their poor service). It sucks when you're made to feel bad because of their frustrations. I am a paying customer...but didn't ask for the extra side of complaints. What's that old saying about taking the heat in the kitchen???? Oh yeah, if you cant take the heat....Get out!  Good customer service is so hard to find. People don't realize that they have the opportunity to change someone's day. We won't be coming back. Good thing Popeye's opened up a Gilbert location."
oXr-wAuiMpxdltTbFz0T7g,2015-08-14,4,"Great food, grilled chicken is not always fresh or in stock, but great quality food. The biggest problem with KFC is the prices. The freshest chicken always seems to be right when the store opens and between 5 to 6 pm."
oXr-wAuiMpxdltTbFz0T7g,2017-05-14,5,"Went to the location on elliot and val vista. Was told they didn't have a 16pc. Available and I would have to wait 35 mins. So looked up the next closest location. Baseline and gilbert. Called to make sure they had chicken available. Angel answered the phone. Not only did he have chicken available, he offered to get my order ready. Since I was already on my way and was at the location in 5 mins. My order was ready. Plus I got an apology for the other location mishap. Great service. Fast. And awesome staff. Thank you!"
oXr-wAuiMpxdltTbFz0T7g,2017-01-18,1,Terrible customer service. The girls working were using terrible language and I was with my kids. They were talking loudly about their personal lives The whole restaurant could hear.  I could also hear the employees complaining that depending on my order she would have to cook more and she said she doesn't like to cook. I have definitely been to much nicer KFC's!
oXr-wAuiMpxdltTbFz0T7g,2017-07-01,1,Avoid like the plague!!! Major food poisoning from yesterday's order. Don't ever eat here!
oXr-wAuiMpxdltTbFz0T7g,2016-05-05,4,"We went in during dinner time, I had not been to KFC in years, Angel was great even though it was a little hectic and they were busy!"
oXr-wAuiMpxdltTbFz0T7g,2012-12-25,1,"They have never once gotten my order right at this KFC. There is always sauce when I ask for none on a sandwich, the wrong dipping sauce for my strips, etc. Okay, maybe they did get my order correct once... But it was awful! Check out the pictures to see what I'm referring to."
oXr-wAuiMpxdltTbFz0T7g,2015-03-07,1,"***Heads up today 3/7/15
They have a girl working the drive through who seems very very sick.  Idk how much food she handles but just a heads up."
oXr-wAuiMpxdltTbFz0T7g,2015-07-01,1,"Seriously KFC? Your new ad campaign brought us in. The service and conditions will insure we never come back. I've never seen a chain restaurant this dirty (and I've dined at The Waffle House). The floors are dirty, the tables are dirty... All of them and the staff doesn't care. I love fried chicken, thank goodness Popeye's is expanding."
oXr-wAuiMpxdltTbFz0T7g,2017-03-20,3,Food was good the female staff can act a little bossy towards customers if you can get pass that your in for a good meal well I mean it is fast food
oXr-wAuiMpxdltTbFz0T7g,2012-03-01,3,"Why in the world am I reviewing KFC? Because i just had 4 wisdom teeth taken out this morning and I no longer have the capacity to bite into anything. My lunch? I bought a pint of Starbucks Hot Cho ice cream from Fry's and came here and got Mashed Potatoes and Gravy. Was it good? You bet your bottom dollar it was. Look, if I could go to Modern Steak and pound down some delicious veggie medley and tender filet, I would. But being drugged up and losing 75% of my mouthing capabilities severely limits me. Don't judge. All I can say is that Mashed Potatoes and Gravy from KFC has always been a guilty pleasure, and now I have a reason to chow it down."
oXr-wAuiMpxdltTbFz0T7g,2015-11-13,1,After getting my wisdom teeth removed my boyfriend and I thought to get KFC mashed potatoes and mac and cheese since they are typically soft and easy to eat. The mashed potatoes were great no issues there but the mac and cheese was hard and inedible with my condition. We went through drive thru and they rushed us after we asked for a moment and once getting to the window to pay ther cashier was rude. Never once did she say thank you or ask us how we were. Pretty bad customer service.
oXr-wAuiMpxdltTbFz0T7g,2013-06-08,4,"I went to this store yesterday on my way home from work to grab a bucket of chicken for dinner.  Unfortunately, the chicken I got was very dry.  I went back today and explained to the manager that my chicken was not good.  I received a replacement order that was so good!  And the manager could not have been nicer about my situation.  I appreciate that they made this right for me.  I will continue to use this store."
oXr-wAuiMpxdltTbFz0T7g,2014-11-15,1,"GROSS! I went through the drive thru but had to go in because after waiting 10 mins my food  was still not done. Don't go in. It's filthy! Grease everywhere. Thick old grease. They hadn't even started my order. ....glad I didn't keep waiting. ...and threw it all in a bucket. I ordered extra crispy and got extra greasy. I think I pissed then off because my food was all smashed when I got home. 
If you want fried chicken and you are on the area, go to fry's on Val Vista. Hot, crispy and fresh. 

What happened to kfc? Ugh not returning."
oXr-wAuiMpxdltTbFz0T7g,2013-11-28,1,"I love kfc's mashed potatoes... They are just downright glorious. However, the last two times I've gone to this location, there has been more breading than chicken, the chicken strips have been stale as all get out, and my mashed potatoes were far less than glorious; in fact, they've been down right mediocre at best. Last night, my roommate and I went to grab some dinner and I could barely eat my chicken strips they were so hard. My potatoes were cold and the service was just awful. The service was slow, they got our drinks wrong, and the employees were really rude. I'm not sure I'll be returning."
oXr-wAuiMpxdltTbFz0T7g,2015-12-25,1,"What's happened to KFC (I hope it's just this location)? I was just taken for $28.00. Totally disgusted.Ordered the Family Fill-up Bucket and Tender Fill-up box. Had to throw most of it out. I would have returned it, but it's Christmas Eve and stopped because I was busy and no time to cook with everything going on. 6:30 pm and it appears all I got was leftovers. The bucket of chicken was heavily breaded and soaked in grease, nothing crispy about it. The gravy on the mashed potatoes was like rubber, thick skim on top of dried out, pasty potatoes. Hockey pucks for biscuits and 3 rock hard chicken nuggets passed off as chicken tenders. Seriously they were no bigger than a 50 cent piece. All 3 laid next to each other didn't even add up to what one tender should be. Not to mention they were mostly all breading. So I ended up spending $28.00 for a drink and side of coleslaw (which was good). Buyer beware, you've been warned."
oXr-wAuiMpxdltTbFz0T7g,2017-02-20,3,"Came to this location because the one on Val Vista was closed an hour and a half before closing time. The girl who helped us was pretty nice and accommodating, she let me switch up my meal last minute with no attitude. Didn't get her name, but she had dyed red hair. The wait wasn't too too long either, eventhough she told us the tenders would take an extra 4 minutes since they didn't have any already made. Pretty satisfied for a fast food chain, although they forgot our biscuits, and the chicken tenders ended up being room temperature."
oXr-wAuiMpxdltTbFz0T7g,2016-08-20,5,"Yum! They are fast and the service is nice. We ordered a sandwich and went to the window to pay, and they gave us it for free! Awesome surprise!!"
oXr-wAuiMpxdltTbFz0T7g,2016-04-23,4,Service is good food was on wonderful. Bathrooms are clean. Angel was pleasant and I didn't even need to ask for a free cookie. I just wish the chicken wasn't quite so expensive
oXr-wAuiMpxdltTbFz0T7g,2017-07-21,1,Yesterday I ordered the KFC Famous bowl and it tasted great. My stomach started cramping not that long after I ate it and I ended up puking. This location gave me food poisoning. don't go here!!
oXr-wAuiMpxdltTbFz0T7g,2016-05-24,1,"Decided to go here for lunch today with my girlfriend. Boy.. Was that a mistake I shall NEVER make again!! We ordered a famous bowl and small popcorn chicken. He sounded annoyed when asking for our order and then repeated the order and it seemed all is well. When we arrived at the window the cashier, Jamie, tells us the total and it's well over the amount we thought it would be. We repeated our order to him, famous bowl and small popcorn chicken, he tells us this is correct and then hands us the receipt with our order and it says large popcorn chicken $5. We tell him this isn't right and we asked for a smaller one.. definitely not a large!He told us there is nothing he can do and that is the only size we have, which I know for a fact that isn't true.. My girlfriend and I are very disappointed and pissed off at this KFC location and will never be returning again. I hope this place fails if the customer service stays the way I have received today from Cashier Jamie!"
